,Player Name,Pick,Position,Team,Draft Year,Start Season,G,GS,Int,Int Yds,IntTD,PD,FF,Fmb,FR,FR Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,AV,Awards,AP DRoY-5,AP CPoY-2,AP CPoY-3,AP DPoY-7,AP CPoY-4,AP MVP-6,AP DPoY-5,AP CPoY-6,PB,AP DRoY-2,AP DPoY-17,AP DPoY-4,AP MVP-8,AP DRoY-3,AP DRoY-4,AP MVP-5,AP DPoY-1,AP-1,AP DPoY-2,AP-2,AP DPoY-3,AP CPoY-12,AP DRoY-1,AP DPoY-9,AP DPoY-6
88,Justin Bethel,177,DB,ARI,2012,2012,64.0,5.0,2.0,21.0,1.0,9.0,3.0,0.0,4.0,-3.0,0.0,0.0,105.0,94.0,11.0,0.0,2.0,0.0,12.0,", PB",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Trent Robinson,180,DB,SFO,2012,2012,38.0,8.0,2.0,22.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,59.0,30.0,1.0,2.0,0.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Winston Guy,181,DB,SEA,2012,2012,35.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,49.0,36.0,13.0,2.0,2.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Isaiah Frey,184,DB,CHI,2012,2012,27.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,73.0,51.0,22.0,2.0,2.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Josh Bush,187,DB,NYJ,2012,2012,45.0,1.0,2.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,38.0,6.0,1.0,0.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Danny Trevathan,188,LB,DEN,2012,2012,50.0,32.0,5.0,68.0,1.0,18.0,3.0,1.0,1.0,0.0,0.0,3.0,282.0,192.0,90.0,11.0,8.0,0.0,21.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Christo Bilukidi,189,DE,OAK,2012,2012,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,10.0,6.0,2.0,1.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Markelle Martin,190,DB,TEN,2012,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Charles Mitchell,192,DB,ATL,2012,2012,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Jonte Green,196,DB,DET,2012,2012,24.0,7.0,1.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,29.0,9.0,8.0,15.0,0.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nate Ebner,197,DB,NWE,2012,2012,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,47.0,32.0,15.0,0.0,1.0,0.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Emmanuel Acho,204,LB,CLE,2012,2012,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,11.0,2.0,0.0,0.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Billy Winn,205,DT,CLE,2012,2012,52.0,21.0,2.0,0.0,0.0,5.0,2.0,0.0,4.0,37.0,0.0,3.0,92.0,60.0,32.0,16.0,12.0,0.0,14.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Aaron Brown,209,LB,STL,2012,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Audie Cole,210,LB,MIN,2012,2012,41.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,74.0,52.0,22.0,3.0,5.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Scott Solomon,211,DE,TEN,2012,2012,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,21.0,12.0,9.0,2.0,4.0,0.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Richard Crawford,213,DB,WAS,2012,2012,10.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,18.0,13.0,5.0,0.0,1.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Tim Fugger,214,DE,IND,2012,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Kheeston Randall,215,DT,MIA,2012,2012,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,D.J. Campbell,216,DB,CAR,2012,2012,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,2.0,1.0,0.0,0.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Jordan Bernstine,217,DB,WAS,2012,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Jerome Long,218,DT,KAN,2012,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Trevor Guyton,219,DE,MIN,2012,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Greg McCoy,220,DB,CHI,2012,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Caleb McSurdy,222,LB,DAL,2012,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Travis Lewis,223,LB,DET,2012,2012,42.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,26.0,6.0,2.0,1.0,0.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Alfonzo Dennard,224,DB,NWE,2012,2012,29.0,20.0,5.0,95.0,1.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,90.0,81.0,9.0,4.0,0.0,0.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,J.R. Sweezy,225,DT,SEA,2012,2012,59.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Jeris Pendleton,228,DT,JAX,2012,2012,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Nathan Stupar,230,LB,OAK,2012,2012,59.0,9.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,84.0,1.0,2.0,119.0,97.0,22.0,2.0,3.0,0.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Greg Scruggs,232,DE,SEA,2012,2012,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,9.0,2.0,2.0,8.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,DeAngelo Tyson,236,DT,BAL,2012,2012,34.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,42.0,19.0,23.0,4.0,6.0,0.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Cam Johnson,237,DE,SFO,2012,2012,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Markus Kuhn,239,DT,NYG,2012,2012,39.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,34.0,1.0,1.5,48.0,24.0,24.0,2.0,4.0,0.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Antonio Allen,242,DB,NYJ,2012,2012,50.0,18.0,1.0,23.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,2.5,115.0,85.0,30.0,4.0,3.0,0.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Trevin Wade,245,DB,CLE,2012,2012,47.0,5.0,0.0,0.0,0.0,11.0,1.0,0.0,4.0,16.0,2.0,0.0,95.0,79.0,16.0,3.0,5.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Terrence Frederick,246,DB,PIT,2012,2012,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,2.0,2.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Travian Robertson,249,DT,ATL,2012,2012,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Dion Jordan,3,DE,MIA,2013,2013,43.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.5,86.0,66.0,20.0,10.0,18.0,0.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Ezekiel Ansah,5,DE,DET,2013,2013,59.0,57.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,32.0,163.0,116.0,47.0,42.0,86.0,0.0,32.0,", PB,AP-2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,Barkevious Mingo,6,LB,CLE,2013,2013,62.0,16.0,1.0,7.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,7.0,119.0,79.0,40.0,14.0,20.0,0.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Dee Milliner,9,DB,NYJ,2013,2013,21.0,14.0,3.0,31.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,50.0,13.0,1.0,0.0,0.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,D.J. Hayden,12,DB,OAK,2013,2013,45.0,25.0,3.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,1.0,179.0,160.0,19.0,6.0,0.0,0.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Sheldon Richardson,13,DT,NYJ,2013,2013,58.0,56.0,0.0,0.0,0.0,6.0,5.0,0.0,3.0,0.0,0.0,18.0,242.0,142.0,100.0,40.0,53.0,1.0,36.0,"AP DRoY-1, PB, ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,Star Lotulelei,14,DT,CAR,2013,2013,60.0,59.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,10.0,116.0,77.0,39.0,25.0,19.0,0.0,28.0,"AP DRoY-4, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,Kenny Vaccaro,15,DB,NOR,2013,2013,56.0,55.0,5.0,104.0,0.0,23.0,4.0,0.0,2.0,8.0,0.0,6.0,325.0,235.0,90.0,16.0,17.0,0.0,19.0,"AP DRoY-3, ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134,Jarvis Jones,17,LB,PIT,2013,2013,50.0,35.0,2.0,25.0,0.0,9.0,4.0,0.0,3.0,0.0,0.0,6.0,130.0,84.0,46.0,11.0,17.0,0.0,18.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Eric Reid,18,DB,SFO,2013,2013,57.0,57.0,8.0,205.0,0.0,30.0,2.0,0.0,2.0,0.0,0.0,1.0,251.0,204.0,47.0,1.0,8.0,0.0,24.0,"PB, ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Desmond Trufant,22,DB,ATL,2013,2013,57.0,57.0,7.0,28.0,0.0,48.0,3.0,0.0,4.0,54.0,1.0,3.0,204.0,168.0,36.0,4.0,4.0,0.0,24.0,", PB",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Sharrif Floyd,23,DT,MIN,2013,2013,44.0,24.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,9.5,95.0,57.0,38.0,13.0,22.0,0.0,13.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Bjoern Werner,24,DE,IND,2013,2013,38.0,16.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,6.5,81.0,58.0,23.0,17.0,10.0,0.0,10.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Xavier Rhodes,25,DB,MIN,2013,2013,59.0,52.0,7.0,133.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,206.0,179.0,27.0,9.0,0.0,0.0,23.0,", PB",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Datone Jones,26,DE,GNB,2013,2013,59.0,7.0,1.0,18.0,0.0,7.0,0.0,0.0,1.0,20.0,0.0,9.0,72.0,53.0,19.0,16.0,35.0,0.0,10.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Sylvester Williams,28,DT,DEN,2013,2013,60.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.5,94.0,67.0,27.0,17.0,14.0,0.0,23.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Alec Ogletree,30,LB,STL,2013,2013,52.0,52.0,5.0,157.0,1.0,33.0,11.0,0.0,1.0,0.0,0.0,3.5,408.0,304.0,104.0,28.0,6.0,0.0,32.0,", AP-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143,Matt Elam,32,DB,BAL,2013,2013,41.0,26.0,1.0,18.0,0.0,7.0,1.0,0.0,2.0,7.0,0.0,0.5,131.0,89.0,42.0,6.0,3.0,0.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Johnathan Cyprien,33,DB,JAX,2013,2013,60.0,60.0,2.0,75.0,0.0,15.0,4.0,0.0,2.0,0.0,0.0,2.0,452.0,340.0,112.0,10.0,4.0,0.0,23.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Darius Slay,36,DB,DET,2013,2013,58.0,49.0,6.0,66.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,1.0,198.0,166.0,32.0,3.0,1.0,0.0,18.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Manti Te'o,38,LB,SDG,2013,2013,38.0,34.0,2.0,11.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.5,221.0,154.0,67.0,15.0,4.0,0.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Tank Carradine,40,DE,SFO,2013,2013,44.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.5,76.0,54.0,22.0,0.0,0.0,0.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Johnthan Banks,43,DB,TAM,2013,2013,54.0,39.0,7.0,102.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,113.0,23.0,2.0,1.0,0.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Kawann Short,44,DT,CAR,2013,2013,64.0,41.0,0.0,0.0,0.0,10.0,6.0,0.0,5.0,0.0,0.0,22.0,179.0,104.0,75.0,39.0,60.0,0.0,28.0,", PB,AP-2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,Kevin Minter,45,LB,ARI,2013,2013,61.0,37.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,223.0,174.0,49.0,22.0,16.0,1.0,20.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Kiko Alonso,46,LB,BUF,2013,2013,58.0,48.0,7.0,108.0,1.0,10.0,4.0,0.0,6.0,15.0,0.0,3.0,432.0,265.0,167.0,24.0,12.0,0.0,27.0,"AP DRoY-2, ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Johnathan Hankins,49,DT,NYG,2013,2013,52.0,41.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,10.0,140.0,89.0,51.0,19.0,26.0,0.0,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Jonathan Bostic,50,LB,CHI,2013,2013,54.0,32.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,241.0,162.0,79.0,15.0,5.0,0.0,14.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,David Amerson,51,DB,WAS,2013,2013,62.0,50.0,8.0,73.0,2.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,233.0,203.0,30.0,3.0,1.0,0.0,18.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Jamie Collins,52,LB,NWE,2013,2013,58.0,49.0,5.0,82.0,0.0,16.0,11.0,1.0,4.0,17.0,1.0,12.5,359.0,228.0,131.0,26.0,28.0,0.0,32.0,", PB,AP-2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
156,Margus Hunt,53,DE,CIN,2013,2013,44.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,29.0,16.0,13.0,4.0,7.0,0.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Jamar Taylor,54,DB,MIA,2013,2013,48.0,23.0,3.0,43.0,0.0,17.0,0.0,0.0,1.0,31.0,0.0,0.0,139.0,114.0,25.0,3.0,1.0,0.0,10.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Arthur Brown,56,LB,BAL,2013,2013,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,20.0,16.0,4.0,0.0,3.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,D.J. Swearinger,57,DB,HOU,2013,2013,59.0,35.0,6.0,44.0,0.0,19.0,5.0,0.0,3.0,12.0,0.0,3.0,229.0,179.0,50.0,11.0,6.0,0.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Robert Alford,60,DB,ATL,2013,2013,57.0,45.0,9.0,131.0,2.0,54.0,1.0,1.0,2.0,-5.0,0.0,0.0,185.0,147.0,38.0,4.0,1.0,0.0,17.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Dwayne Gratz,64,DB,JAX,2013,2013,43.0,25.0,3.0,75.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,119.0,91.0,28.0,1.0,0.0,0.0,10.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Sio Moore,66,LB,OAK,2013,2013,46.0,29.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,7.5,218.0,164.0,54.0,22.0,15.0,0.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Bennie Logan,67,DT,PHI,2013,2013,59.0,51.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,5.5,164.0,121.0,43.0,27.0,14.0,0.0,24.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Leon McFadden,68,DB,CLE,2013,2013,34.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,10.0,4.0,1.0,0.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Tyrann Mathieu,69,DB,ARI,2013,2013,50.0,41.0,9.0,117.0,1.0,34.0,3.0,0.0,1.0,9.0,0.0,3.0,230.0,213.0,17.0,22.0,11.0,0.0,23.0,"AP DRoY-4, , PB,AP-1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
166,Blidi Wreh-Wilson,70,DB,TEN,2013,2013,35.0,14.0,1.0,34.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,76.0,14.0,1.0,0.0,0.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,T.J. McDonald,71,DB,STL,2013,2013,53.0,53.0,4.0,18.0,0.0,17.0,1.0,0.0,2.0,3.0,0.0,5.0,284.0,218.0,66.0,23.0,9.0,0.0,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,J.J. Wilcox,80,DB,DAL,2013,2013,58.0,38.0,5.0,78.0,0.0,15.0,2.0,1.0,3.0,11.0,0.0,0.0,214.0,158.0,56.0,1.0,2.0,0.0,16.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Damontre Moore,81,DE,NYG,2013,2013,49.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,7.0,0.0,10.0,77.0,57.0,20.0,11.0,26.0,0.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,John Jenkins,82,DT,NOR,2013,2013,51.0,22.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.5,113.0,62.0,51.0,6.0,5.0,0.0,11.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Logan Ryan,83,DB,NWE,2013,2013,64.0,40.0,13.0,167.0,1.0,41.0,4.0,0.0,0.0,0.0,0.0,2.5,243.0,190.0,53.0,5.0,6.0,0.0,18.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Shawn Williams,84,DB,CIN,2013,2013,63.0,19.0,5.0,28.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,135.0,98.0,37.0,5.0,8.0,0.0,11.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Jordan Hill,87,DT,SEA,2013,2013,31.0,1.0,1.0,8.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,7.0,50.0,31.0,19.0,11.0,15.0,0.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Corey Lemonier,88,DE,SFO,2013,2013,51.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,46.0,35.0,11.0,3.0,10.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Kayvon Webster,90,DB,DEN,2013,2013,54.0,2.0,1.0,10.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,76.0,7.0,2.0,0.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
