,Player Name,Pick,Position,Team,Draft Year,Start Season,G,GS,Att,Rush Yds,Rush TD,Rush 1D,Tgt,Rec,Rec Yds,Rec TD,Rec 1D,Touch,YScm,RRTD,Fmb,AV,Rush Succ%,Y/A,Rush Y/G,A/G,Y/R,Rec Succ%,R/G,Rec Y/G,Ctch%,Y/Tgt,Y/Tch,Awards,AP OPoY-4,AP CPoY-2,AP CPoY-5,AP OPoY-1,AP ORoY-1,AP ORoY-2,AP CPoY-3,AP ORoY-3,AP MVP-3,AP OPoY-11,AP CPoY-4,AP ORoY-4,AP CPoY-6,AP MVP-9,PB,AP MVP-8,AP OPoY-6,AP OPoY-8,AP OPoY-3,AP MVP-5,AP OPoY-2,AP-1,AP-2,AP MVP-2,AP OPoY-5
208,Vince Mayle,123,WR,CLE,2015,2015,23.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.25,0.0,0.025,0.0,12.5,0.0,0.025,0.0,0.0,0.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Javorius Allen,125,RB,BAL,2015,2015,54.0,6.0,340.0,1249.0,8.0,78.0,169.0,129.0,814.0,6.0,44.0,469.0,2063.0,14.0,3.0,14.0,45.675000000000004,3.55,20.3,5.549999999999999,5.950000000000001,44.825,2.15,13.4,76.42500000000001,4.574999999999999,4.2749999999999995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Mike Davis,126,RB,SFO,2015,2015,35.0,9.0,234.0,862.0,5.0,45.0,78.0,59.0,408.0,1.0,18.0,293.0,1270.0,6.0,1.0,9.0,39.625,3.0999999999999996,22.575,6.75,7.175,47.1,1.5999999999999999,11.375,69.525,5.074999999999999,3.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,DeAndre Smelter,132,WR,SFO,2015,2015,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.125,2.875,25.0,5.75,5.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,David Cobb,138,RB,TEN,2015,2015,7.0,1.0,52.0,146.0,1.0,6.0,2.0,1.0,-2.0,0.0,0.0,53.0,144.0,1.0,0.0,1.0,8.175,0.7,5.225,1.85,-0.5,0.0,0.025,-0.075,12.5,-0.25,0.675,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Rashad Greene,139,WR,JAX,2015,2015,25.0,1.0,0.0,0.0,0.0,0.0,51.0,30.0,185.0,2.0,13.0,30.0,185.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,5.325,0.0,0.875,5.45,47.95,3.55,5.325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,MyCole Pruitt,143,TE,MIN,2015,2015,36.0,4.0,0.0,0.0,0.0,0.0,29.0,21.0,204.0,1.0,9.0,21.0,204.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.675000000000001,0.0,0.42500000000000004,3.925,61.075,5.35,6.675000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Stefon Diggs,146,WR,MIN,2015,2015,55.0,48.0,24.0,98.0,0.0,6.0,440.0,302.0,3493.0,24.0,169.0,326.0,3591.0,24.0,2.0,32.0,51.875,3.8499999999999996,1.7,0.425,11.975000000000001,54.25,5.475,63.4,68.2,8.125,11.375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Jay Ajayi,149,RB,MIA,2015,2015,42.0,23.0,562.0,2516.0,13.0,127.0,86.0,63.0,419.0,1.0,22.0,625.0,2935.0,14.0,8.0,20.0,42.525,4.25,53.5,12.225000000000001,7.275,45.65,1.4,9.100000000000001,73.64999999999999,5.1000000000000005,4.6,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,Karlos Williams,155,RB,BUF,2015,2015,11.0,3.0,93.0,517.0,7.0,25.0,14.0,11.0,96.0,2.0,3.0,104.0,613.0,9.0,2.0,4.0,13.45,1.4,11.75,2.125,2.175,10.725,0.25,2.175,19.65,1.725,1.475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,C.J. Uzomah,157,TE,CIN,2015,2015,45.0,27.0,0.0,0.0,0.0,0.0,118.0,79.0,769.0,5.0,43.0,79.0,769.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,8.2,0.0,1.5250000000000001,14.549999999999999,74.925,5.799999999999999,8.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,JJ Nelson,159,WR,ARI,2015,2015,56.0,15.0,12.0,120.0,1.0,5.0,181.0,81.0,1439.0,10.0,62.0,93.0,1559.0,11.0,3.0,12.0,56.25,8.275,1.95,0.22500000000000003,17.625,38.150000000000006,1.4,25.374999999999996,42.724999999999994,7.625,16.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Jesse James,160,TE,PIT,2015,2015,56.0,36.0,0.0,0.0,0.0,0.0,173.0,120.0,1189.0,9.0,59.0,120.0,1189.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,9.625,0.0,2.0,19.450000000000003,70.725,6.8500000000000005,9.625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Michael Burton,168,FB,DET,2015,2015,55.0,11.0,8.0,11.0,0.0,3.0,12.0,9.0,53.0,1.0,4.0,17.0,64.0,1.0,0.0,0.0,18.75,0.7,0.175,0.15,4.125,52.075,0.15,0.925,62.5,3.625,3.2249999999999996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Nick Boyle,171,TE,BAL,2015,2015,48.0,26.0,0.0,0.0,0.0,0.0,103.0,75.0,613.0,0.0,32.0,75.0,613.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.100000000000001,0.0,1.475,12.0,79.05,6.325,8.100000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,James O'Shaughnessy,173,TE,KAN,2015,2015,53.0,16.0,0.0,0.0,0.0,0.0,74.0,46.0,449.0,1.0,23.0,46.0,449.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8.375,0.0,0.8999999999999999,9.225000000000001,63.724999999999994,5.299999999999999,8.375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Cameron Artis-Payne,174,RB,CAR,2015,2015,32.0,3.0,118.0,491.0,5.0,24.0,11.0,10.0,86.0,0.0,6.0,128.0,577.0,5.0,0.0,5.0,45.6,4.25,22.275,5.475,7.4,56.25,0.35000000000000003,3.4749999999999996,93.75,7.1000000000000005,4.475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Keith Mumphery,175,WR,HOU,2015,2015,27.0,6.0,0.0,0.0,0.0,0.0,44.0,24.0,198.0,0.0,7.0,24.0,198.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.025,0.0,0.45,3.5999999999999996,31.775,2.45,4.025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Kaelin Clay,184,WR,TAM,2015,2015,13.0,2.0,3.0,27.0,0.0,1.0,19.0,6.0,85.0,0.0,5.0,9.0,112.0,0.0,3.0,0.0,8.325,2.25,0.525,0.05,3.55,7.9,0.125,1.625,7.9,1.125,3.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Geremy Davis,186,WR,NYG,2015,2015,29.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,21.0,0.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,0.0,0.05,0.525,16.675,1.75,2.625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Nick O'Leary,194,TE,BUF,2015,2015,47.0,19.0,0.0,0.0,0.0,0.0,59.0,40.0,559.0,3.0,26.0,40.0,559.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,18.775,0.0,0.7749999999999999,11.275,61.599999999999994,9.775,18.775,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Malcolm Johnson,195,TE,CLE,2015,2015,19.0,6.0,1.0,2.0,0.0,0.0,13.0,9.0,59.0,0.0,2.0,10.0,61.0,0.0,1.0,0.0,0.0,0.5,0.075,0.025,3.1500000000000004,10.725,0.25,1.9,34.525000000000006,2.2,2.875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Randall Telfer,198,TE,CLE,2015,2015,30.0,19.0,0.0,0.0,0.0,0.0,11.0,5.0,40.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.07500000000000001,0.6499999999999999,25.9,2.4,3.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,A.J. Derby,202,TE,NWE,2015,2015,25.0,4.0,0.0,0.0,0.0,0.0,65.0,40.0,452.0,3.0,21.0,40.0,452.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,9.4,0.0,1.075,12.55,48.125,5.925,9.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Darren Waller,204,WR,BAL,2015,2015,38.0,20.0,3.0,26.0,0.0,1.0,146.0,108.0,1323.0,5.0,65.0,111.0,1349.0,5.0,1.0,10.0,37.5,5.875,1.4,0.1,10.675,51.324999999999996,2.05,25.125,67.25,7.575,10.925,", AP CPoY-3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Josh Robinson,205,RB,IND,2015,2015,5.0,0.0,17.0,39.0,0.0,0.0,6.0,6.0,33.0,0.0,2.0,23.0,72.0,0.0,1.0,0.0,5.875,0.575,1.95,0.85,1.375,20.825,0.3,1.65,25.0,1.375,0.775,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Aaron Ripkowski,206,FB,GNB,2015,2015,47.0,10.0,39.0,163.0,2.0,12.0,21.0,17.0,103.0,1.0,4.0,56.0,266.0,3.0,0.0,2.0,14.7,1.75,2.5500000000000003,0.6,7.175000000000001,52.5,0.275,1.625,65.0,6.625,6.7250000000000005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Neal Sterling,220,WR,JAX,2015,2015,35.0,6.0,0.0,0.0,0.0,0.0,34.0,24.0,239.0,0.0,13.0,24.0,239.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.675,0.0,0.725,6.975,52.5,5.25,7.675,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Ben Koyack,229,TE,JAX,2015,2015,48.0,18.0,0.0,0.0,0.0,0.0,34.0,25.0,208.0,1.0,10.0,25.0,208.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.275,0.0,0.45,3.6750000000000003,45.97500000000001,3.7750000000000004,6.275,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Marcus Murphy,230,RB,NOR,2015,2015,28.0,1.0,60.0,291.0,0.0,9.0,22.0,14.0,36.0,0.0,3.0,74.0,327.0,0.0,4.0,2.0,21.299999999999997,2.675,15.925,2.95,2.225,17.775,0.825,2.6,64.475,1.975,3.1750000000000003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Joey Iosefa,231,FB,TAM,2015,2015,2.0,0.0,15.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,51.0,0.0,0.0,0.0,0.0,0.85,6.375,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.85,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Dezmin Lewis,234,WR,BUF,2015,2015,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Mario Alford,238,WR,CIN,2015,2015,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.25,3.75,25.0,3.75,3.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Tre McBride,245,WR,TEN,2015,2015,17.0,3.0,1.0,8.0,0.0,1.0,19.0,10.0,152.0,1.0,7.0,11.0,160.0,1.0,0.0,1.0,25.0,2.0,0.275,0.025,5.5,22.5,0.325,4.775,25.825,2.9,5.825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Geoff Swaim,246,TE,DAL,2015,2015,37.0,18.0,0.0,0.0,0.0,0.0,43.0,35.0,336.0,1.0,17.0,35.0,336.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8.325,0.0,1.0,9.075,89.075,7.175000000000001,8.325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Gerald Christian,256,TE,ARI,2015,2015,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.075,1.175,12.5,1.75,3.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Ezekiel Elliott,4,RB,DAL,2016,2016,56.0,56.0,1169.0,5405.0,40.0,304.0,243.0,189.0,1619.0,8.0,60.0,1358.0,7024.0,48.0,15.0,51.0,53.3,4.6,96.85000000000001,21.2,9.2,39.65,3.3000000000000003,28.799999999999997,76.925,7.074999999999999,5.15,"PB,AP-1,AP MVP-3,AP OPoY-5,AP ORoY-2, , PB,AP-2, PB",0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1
245,Corey Coleman,15,WR,CLE,2016,2016,27.0,19.0,3.0,15.0,0.0,0.0,139.0,61.0,789.0,5.0,40.0,64.0,804.0,5.0,0.0,6.0,37.5,2.5,0.4,0.07500000000000001,10.0,33.5,1.625,21.025,36.85,4.975,9.524999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Will Fuller,21,WR,HOU,2016,2016,42.0,41.0,3.0,6.0,0.0,0.0,258.0,156.0,2231.0,16.0,100.0,159.0,2237.0,16.0,3.0,19.0,25.0,0.375,0.175,0.07500000000000001,14.5,51.075,3.8249999999999997,55.125,61.8,9.0,14.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Josh Doctson,22,WR,WAS,2016,2016,34.0,26.0,1.0,-14.0,0.0,0.0,162.0,81.0,1100.0,8.0,57.0,82.0,1086.0,8.0,0.0,9.0,0.0,-3.5,-0.225,0.025,14.85,31.4,1.525,24.975,33.65,6.05,14.675,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Laquon Treadwell,23,WR,MIN,2016,2016,53.0,16.0,0.0,0.0,0.0,0.0,107.0,65.0,701.0,2.0,37.0,65.0,701.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,13.5,0.0,1.1,12.125,53.175,6.975,13.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Hunter Henry,35,TE,SDG,2016,2016,41.0,35.0,0.0,0.0,0.0,0.0,191.0,136.0,1709.0,17.0,68.0,136.0,1709.0,17.0,2.0,14.0,0.0,0.0,0.0,0.0,9.525,0.0,2.55,31.9,53.225,6.725,9.525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Sterling Shepard,40,WR,NYG,2016,2016,53.0,52.0,16.0,140.0,0.0,6.0,379.0,247.0,2862.0,17.0,154.0,263.0,3002.0,17.0,2.0,22.0,62.525000000000006,8.575,2.9000000000000004,0.35,11.549999999999999,54.25,4.825,55.324999999999996,65.625,7.549999999999999,11.399999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Derrick Henry,45,RB,TEN,2016,2016,62.0,31.0,804.0,3833.0,38.0,192.0,74.0,57.0,578.0,3.0,17.0,861.0,4411.0,41.0,7.0,30.0,49.849999999999994,4.675,62.025000000000006,12.975000000000001,10.225,45.575,0.925,9.375,77.425,7.800000000000001,5.050000000000001,", PB,AP-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
252,Michael Thomas,47,WR,NOR,2016,2016,63.0,57.0,1.0,-9.0,0.0,0.0,602.0,470.0,5512.0,32.0,298.0,471.0,5503.0,32.0,5.0,57.0,0.0,-2.25,-0.15,0.025,11.799999999999999,67.625,7.425,87.3,77.825,9.175,11.749999999999998,", PB, PB,AP-1, PB,AP-1,AP OPoY-1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0
253,Tyler Boyd,55,WR,CIN,2016,2016,56.0,32.0,10.0,84.0,0.0,3.0,369.0,242.0,2902.0,15.0,152.0,252.0,2986.0,15.0,3.0,24.0,37.5,5.45,1.3,0.175,11.625,55.375,4.15,49.75000000000001,66.675,7.75,11.549999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Kenyan Drake,73,RB,MIA,2016,2016,62.0,24.0,456.0,2175.0,17.0,106.0,199.0,144.0,1107.0,6.0,47.0,600.0,3282.0,23.0,7.0,23.0,46.099999999999994,4.875,35.825,7.5,7.125,45.275,2.375,18.05,75.69999999999999,5.300000000000001,5.4750000000000005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Austin Hooper,81,TE,ATL,2016,2016,59.0,28.0,0.0,0.0,0.0,0.0,277.0,214.0,2244.0,16.0,105.0,214.0,2244.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,11.2,0.0,3.675,38.525,75.95,8.425,11.2,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,Braxton Miller,85,WR,HOU,2016,2016,21.0,9.0,4.0,1.0,0.0,0.0,57.0,34.0,261.0,2.0,14.0,38.0,262.0,2.0,0.0,2.0,0.0,0.25,0.025,0.1,3.775,14.875,0.8,6.15,29.775,2.275,3.425,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Leonte Carroo,86,WR,MIA,2016,2016,37.0,2.0,1.0,14.0,0.0,1.0,22.0,12.0,192.0,2.0,8.0,13.0,206.0,2.0,0.0,2.0,0.0,3.5,0.4,0.025,16.65,31.25,0.22499999999999998,4.35,39.575,8.525,13.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,C.J. Prosise,90,RB,SEA,2016,2016,25.0,2.0,65.0,264.0,2.0,9.0,45.0,36.0,393.0,0.0,14.0,101.0,657.0,2.0,1.0,5.0,32.199999999999996,1.975,10.174999999999999,2.5,10.4,61.825,1.4249999999999998,16.225,81.825,8.1,5.975,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Nick Vannett,94,TE,SEA,2016,2016,55.0,22.0,0.0,0.0,0.0,0.0,84.0,61.0,591.0,4.0,29.0,61.0,591.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,10.025,0.0,1.025,10.049999999999999,74.925,7.525,10.025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Chris Moore,107,WR,BAL,2016,2016,58.0,5.0,11.0,27.0,0.0,2.0,84.0,47.0,511.0,4.0,21.0,58.0,538.0,4.0,1.0,4.0,31.675,1.2999999999999998,0.42500000000000004,0.19999999999999998,9.425,34.7,0.825,9.0,56.8,5.35,8.174999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Tyler Higbee,110,TE,LAR,2016,2016,63.0,54.0,0.0,0.0,0.0,0.0,197.0,129.0,1406.0,7.0,67.0,129.0,1406.0,7.0,1.0,13.0,0.0,0.0,0.0,0.0,10.575,46.425,2.0999999999999996,22.725,60.4,6.575,10.575,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Malcolm Mitchell,112,WR,NWE,2016,2016,14.0,6.0,0.0,0.0,0.0,0.0,48.0,32.0,401.0,4.0,23.0,32.0,401.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.125,0.0,0.575,7.15,16.675,2.1,3.125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Ricardo Louis,114,WR,CLE,2016,2016,32.0,12.0,0.0,0.0,0.0,0.0,96.0,45.0,562.0,0.0,25.0,45.0,562.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.15,0.0,0.7,8.775,23.924999999999997,2.95,6.15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Pharoh Cooper,117,WR,LAR,2016,2016,46.0,5.0,2.0,8.0,0.0,1.0,73.0,50.0,433.0,1.0,19.0,52.0,441.0,1.0,4.0,0.0,25.0,2.0,0.15000000000000002,0.05,6.225,26.45,0.9999999999999999,8.649999999999999,50.925,4.275,6.125,", PB,AP-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
265,Tyler Ervin,119,RB,HOU,2016,2016,35.0,0.0,6.0,102.0,0.0,3.0,23.0,16.0,25.0,0.0,2.0,22.0,127.0,0.0,6.0,0.0,39.925,4.0,4.0,0.30000000000000004,7.0,43.75,0.7,1.075,70.675,5.3999999999999995,7.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Demarcus Robinson,126,WR,KAN,2016,2016,64.0,23.0,0.0,0.0,0.0,0.0,127.0,75.0,949.0,8.0,43.0,75.0,949.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,9.3,38.35,1.175,14.850000000000001,44.675,5.574999999999999,9.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Kenneth Dixon,134,RB,BAL,2016,2016,18.0,0.0,148.0,715.0,4.0,50.0,48.0,36.0,213.0,1.0,9.0,184.0,928.0,5.0,3.0,5.0,26.275,2.4749999999999996,21.825,4.325,3.475,22.8,0.875,5.5,39.725,2.825,2.5999999999999996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Devontae Booker,136,RB,DEN,2016,2016,61.0,6.0,289.0,1103.0,6.0,55.0,143.0,105.0,872.0,1.0,31.0,394.0,1975.0,7.0,7.0,12.0,36.025,4.3,18.325,4.800000000000001,8.6,42.25,1.75,14.65,72.25,6.2,6.075,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Seth Devalve,138,TE,CLE,2016,2016,53.0,16.0,0.0,0.0,0.0,0.0,95.0,60.0,736.0,4.0,34.0,60.0,736.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,12.8,0.0,1.0750000000000002,13.175,69.575,8.95,12.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Tajae Sharpe,140,WR,TEN,2016,2016,51.0,29.0,2.0,17.0,0.0,1.0,168.0,92.0,1167.0,8.0,69.0,94.0,1184.0,8.0,0.0,11.0,25.0,4.25,0.275,0.05,9.524999999999999,38.875,1.475,18.575000000000003,44.025,5.6,9.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,DeAndre Washington,143,RB,OAK,2016,2016,55.0,5.0,282.0,1122.0,7.0,60.0,110.0,88.0,613.0,1.0,29.0,370.0,1735.0,8.0,4.0,12.0,48.775,3.8750000000000004,19.825,4.95,7.425000000000001,61.05,1.475,10.125,84.325,6.375,4.5249999999999995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Paul Perkins,149,RB,NYG,2016,2016,29.0,5.0,165.0,575.0,0.0,30.0,35.0,24.0,217.0,0.0,7.0,189.0,792.0,0.0,1.0,5.0,22.075,2.175,12.024999999999999,3.675,6.4,43.325,0.525,4.525,60.625,5.1,2.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Jordan Howard,150,RB,CHI,2016,2016,57.0,48.0,897.0,3895.0,30.0,219.0,122.0,82.0,637.0,2.0,26.0,979.0,4532.0,32.0,5.0,26.0,46.574999999999996,4.35,67.125,15.4,7.475,39.55,1.4,10.924999999999999,69.55000000000001,5.1,4.625,"PB, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
274,Wendell Smallwood,153,RB,PHI,2016,2016,52.0,12.0,233.0,931.0,5.0,56.0,79.0,56.0,452.0,2.0,20.0,289.0,1383.0,7.0,3.0,10.0,37.699999999999996,3.925,18.5,4.675000000000001,8.1,46.3,1.125,8.95,66.9,5.35,4.725,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Jordan Payton,154,WR,CLE,2016,2016,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.075,0.2,8.325,0.25,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Jonathan Williams,156,RB,BUF,2016,2016,28.0,1.0,80.0,334.0,2.0,19.0,12.0,11.0,81.0,0.0,5.0,91.0,415.0,2.0,3.0,3.0,47.925,3.325,8.9,2.275,4.525,38.75,0.45,2.775,87.5,4.525,3.575,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Trevor Davis,163,WR,GNB,2016,2016,41.0,4.0,6.0,86.0,1.0,2.0,25.0,16.0,205.0,1.0,8.0,22.0,291.0,2.0,5.0,0.0,37.5,6.2,1.5,0.1,8.975,38.625,0.3,3.625,46.75,5.875,8.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
